id,address,longitude,latitude,name,types,primary_type,national_number,website_uri,rating_count,open_hours,rating,international_number,price_level,price_range
ChIJVwsd6-YddkgRv6955WqoBzQ,"43 Brushfield St, London E1 6AA, UK",-0.0768391,51.5192033,JENKI Matcha Spitalfields,"['cafe', 'food', 'point_of_interest', 'establishment']",cafe,,http://www.jenki.co.uk/,839,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 18, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 19, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 19, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 19, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 19, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 19, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 19, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20096:00\u202fPM'], 'nextOpenTime': '2026-01-25T09:00:00Z'}",4.3,,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJfXSWmlgddkgRT1ANOae0byc,"71 Moorgate, London EC2R 6BH, UK",-0.0889829,51.5171687,Party At Moorgate by The Roasting Party,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",coffee_shop,020 7730 6655,https://roastingparty.co.uk/,90,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 0}, 'close': {'day': 1, 'hour': 16, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 0}, 'close': {'day': 2, 'hour': 16, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 0}, 'close': {'day': 3, 'hour': 16, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 0}, 'close': {'day': 4, 'hour': 16, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 0}, 'close': {'day': 5, 'hour': 13, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20091:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2026-01-26T07:00:00Z'}",4.8,+44 20 7730 6655,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJczrPgrQcdkgROr6rWvtbMF0,"9 Harrow Pl, London E1 7DB, UK",-0.077316,51.516136,Fazenda UK,"['italian_restaurant', 'coffee_shop', 'cafe', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",italian_restaurant,020 7375 0577,http://www.fazenda.london/,379,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 17, 'minute': 30}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 17, 'minute': 30}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 17, 'minute': 30}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 17, 'minute': 30}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 17, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2026-01-26T07:30:00Z'}",4.8,+44 20 7375 0577,PRICE_LEVEL_INEXPENSIVE,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}"
ChIJlQ17gSEddkgRjGARmAa0RG8,"1A New St, London EC2M 4TP, UK",-0.0799978,51.5174401,Saint Espresso - New Street,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",coffee_shop,,https://www.saintespresso.com/,66,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 0}, 'close': {'day': 1, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 0}, 'close': {'day': 2, 'hour': 17, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 0}, 'close': {'day': 3, 'hour': 17, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 0}, 'close': {'day': 4, 'hour': 17, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 0}, 'close': {'day': 5, 'hour': 17, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2026-01-26T07:00:00Z'}",4.8,,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJ051aS7kddkgRVtm39Ve9yPI,"207 City Rd, London EC1V 1JT, UK",-0.0910692,51.5282502,Commons at Old Street Works,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",coffee_shop,,http://www.commonsat.co.uk/,228,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 17, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 17, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 17, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 17, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 16, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2026-01-26T07:30:00Z'}",4.8,,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJx6jVxGUddkgRIM72jZYpZ90,"10, Cleeve Workshops, Boundary St, London E2 7JD, UK",-0.0771524,51.5260899,The Umbrella Workshop (The Umbrella Project),"['liquor_store', 'point_of_interest', 'store', 'establishment']",liquor_store,020 7739 4951,https://theumbrellaproject.co.uk/bricks-and-mortar/,168,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 12, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 12, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 12, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 12, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 12, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 12, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 12:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM'], 'nextCloseTime': '2026-01-24T22:00:00Z'}",5,+44 20 7739 4951,,
ChIJLWv3G6YcdkgRm3YOJwo4rXc,"213 Old St, London EC1V 9NR, UK",-0.0881551,51.5259598,Grind,"['cafe', 'brunch_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",cafe,020 7490 7490,https://grind.co.uk/pages/shoreditch-grind,3009,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 17, 'minute': 0}}, {'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM'], 'nextCloseTime': '2026-01-24T22:00:00Z'}",4.3,+44 20 7490 7490,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}"
ChIJFXsgIdoddkgRjytvD-5Z49E,"6 Ravey St, London EC2A 4QW, UK",-0.0821916,51.5248258,Small square cafe,"['cafe', 'food', 'point_of_interest', 'establishment']",cafe,020 3417 4730,,436,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 7, 'minute': 30}, 'close': {'day': 0, 'hour': 13, 'minute': 0}}, {'open': {'day': 1, 'hour': 6, 'minute': 30}, 'close': {'day': 1, 'hour': 15, 'minute': 30}}, {'open': {'day': 2, 'hour': 6, 'minute': 30}, 'close': {'day': 2, 'hour': 15, 'minute': 30}}, {'open': {'day': 3, 'hour': 6, 'minute': 30}, 'close': {'day': 3, 'hour': 15, 'minute': 30}}, {'open': {'day': 4, 'hour': 6, 'minute': 30}, 'close': {'day': 4, 'hour': 15, 'minute': 30}}, {'open': {'day': 5, 'hour': 6, 'minute': 30}, 'close': {'day': 5, 'hour': 15, 'minute': 30}}, {'open': {'day': 6, 'hour': 7, 'minute': 30}, 'close': {'day': 6, 'hour': 13, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20091:00\u202fPM'], 'nextOpenTime': '2026-01-25T07:30:00Z'}",4.9,+44 20 3417 4730,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJBZb6sIQddkgR3UXkThtiZ1M,"3 Bowl Ct, London EC2A 3BH, UK",-0.0790038,51.5223487,Nekter Deli,"['deli', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",deli,,https://www.nekterwines.com/deli,49,"{'openNow': True, 'periods': [{'open': {'day': 2, 'hour': 9, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 30}}, {'open': {'day': 3, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 30}}, {'open': {'day': 4, 'hour': 9, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 30}}, {'open': {'day': 5, 'hour': 9, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 30}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 30}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed'], 'nextCloseTime': '2026-01-24T21:30:00Z'}",5,,,"{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}"
ChIJb4Di0akcdkgR0clqVwnprKE,"Fortune Street Park, 18 Fortune St, London EC1Y 0SB, UK",-0.0930762,51.5224123,Giddy Up Coffee,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",coffee_shop,,,238,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 16, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 16, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 16, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 16, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 16, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 16, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 16, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fPM'], 'nextOpenTime': '2026-01-25T10:00:00Z'}",4.6,,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJg2X4CncddkgRl2T9bFYU8M0,"4 Leonard Circus, London EC2A 4DQ, UK",-0.0837506,51.5244699,The Photobook Cáfe UK,"['cafe', 'art_gallery', 'library', 'event_venue', 'bar', 'food', 'point_of_interest', 'establishment']",cafe,,https://www.photobookuk.org/,149,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 16, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 30}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 30}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 30}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 30}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 30}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fPM'], 'nextCloseTime': '2026-01-24T22:00:00Z'}",4.4,,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJCSV-33URdkgROuidQRxQjkU,"128 City Rd, London EC1V 2NX, UK",-0.0888229,51.5272749,Hamdan Coffee,"['food_store', 'food', 'point_of_interest', 'store', 'establishment']",food_store,07787 213402,http://www.hamdancoffee.com/,131,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 9, 'minute': 0}, 'close': {'day': 1, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 9, 'minute': 0}, 'close': {'day': 2, 'hour': 17, 'minute': 0}}, {'open': {'day': 3, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 17, 'minute': 0}}, {'open': {'day': 4, 'hour': 9, 'minute': 0}, 'close': {'day': 4, 'hour': 17, 'minute': 0}}, {'open': {'day': 5, 'hour': 9, 'minute': 0}, 'close': {'day': 5, 'hour': 17, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 17, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2026-01-26T09:00:00Z'}",5,+44 7787 213402,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJS8nxesoddkgRgb1ZxwTDky4,"92 Old St, London EC1V 9AY, UK",-0.093895,51.524609,The Coffee Tree,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",coffee_shop,,http://www.coffeetreegroup.co.uk/,182,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 17, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 17, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 17, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 17, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 17, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 17, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM'], 'nextOpenTime': '2026-01-25T09:00:00Z'}",4.5,,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJ7zG_EbocdkgRV8rlCH8QgRc,"8 Calvert Ave, London E2 7JD, UK",-0.0773269,51.5262953,Beans love Greens,"['coffee_shop', 'cafe', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",coffee_shop,07778 205259,,145,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 16, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 16, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 16, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 16, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 16, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 16, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 16, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20094:00\u202fPM'], 'nextOpenTime': '2026-01-25T09:00:00Z'}",4.7,+44 7778 205259,,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
ChIJW9wtyLocdkgRDEGfeYrU7FM,"303 Old St, London EC1V 9LA, UK",-0.0816615,51.5268165,Amathus Shoreditch,"['liquor_store', 'wholesaler', 'food', 'point_of_interest', 'store', 'establishment']",liquor_store,020 7729 2111,https://www.amathusdrinks.com/page/store-shoreditch,154,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 11, 'minute': 0}, 'close': {'day': 0, 'hour': 19, 'minute': 30}}, {'open': {'day': 1, 'hour': 11, 'minute': 0}, 'close': {'day': 1, 'hour': 20, 'minute': 0}}, {'open': {'day': 2, 'hour': 11, 'minute': 0}, 'close': {'day': 2, 'hour': 20, 'minute': 0}}, {'open': {'day': 3, 'hour': 11, 'minute': 0}, 'close': {'day': 3, 'hour': 20, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 30}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 30}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20097:30\u202fPM'], 'nextCloseTime': '2026-01-24T21:00:00Z'}",4.7,+44 20 7729 2111,,
ChIJ_0JwcqgcdkgRjkY8GBUSRGg,"130 Old St, London EC1V 9BD, UK",-0.0922596,51.5248621,Mindful Coffee Ltd,"['food_store', 'food', 'point_of_interest', 'store', 'establishment']",food_store,0117 951 6918,https://mindfulcoffee.co.uk/,5,,5,+44 117 951 6918,,
ChIJ66Qb-aYcdkgRYyPsUppfmlU,"1 Westland Pl, London N1 7LP, UK",-0.0905889,51.5282965,Westland Coffee & Wine,"['coffee_shop', 'wine_bar', 'liquor_store', 'sandwich_shop', 'cafe', 'meal_takeaway', 'food_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",coffee_shop,,http://westlandcoffee.co.uk/,143,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 17, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 17, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 17, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 17, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2026-01-26T07:30:00Z'}",4.6,,PRICE_LEVEL_MODERATE,"{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}"
